shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
120039,48.019414,0.229442,330011,10.227
120039,48.019460,0.229194,330012,10.246
120039,48.019472,0.229132,330013,10.251
120039,48.019478,0.229088,330014,10.254
120039,48.019501,0.228819,330015,10.274
120039,48.019499,0.228529,330016,10.296
120039,48.019470,0.228259,330017,10.316
120039,48.019403,0.227667,330018,10.361
120039,48.019388,0.227535,330019,10.371
120039,48.019388,0.227535,340001,10.371
120039,48.019386,0.227515,340002,10.372
120039,48.019331,0.227021,340003,10.410
120039,48.019281,0.226696,340004,10.435
120039,48.019264,0.226588,340005,10.443
120039,48.019335,0.226553,340006,10.451
120039,48.019885,0.226285,340007,10.516
120039,48.019898,0.226409,340008,10.525
120039,48.019893,0.226749,340009,10.550
120039,48.019910,0.226825,340010,10.556
120039,48.019953,0.226880,340011,10.563
120039,48.020004,0.226900,340012,10.569
120039,48.020051,0.226899,340013,10.574
120039,48.020500,0.226573,340014,10.629
120039,48.020668,0.226421,340015,10.651
120039,48.020755,0.226405,340016,10.661
120039,48.020782,0.226410,340017,10.664
120039,48.020850,0.226425,340018,10.672
120039,48.021070,0.226904,340019,10.715
120039,48.021158,0.227119,340020,10.734
120039,48.021211,0.227340,340021,10.751
120039,48.021235,0.227502,340022,10.764
120039,48.021242,0.227708,340023,10.779
120039,48.021269,0.227903,340024,10.794
120039,48.021305,0.228039,340025,10.805
120039,48.021329,0.228127,340026,10.812
120039,48.021375,0.228050,340027,10.820
120039,48.021434,0.227996,340028,10.827
120039,48.021500,0.227965,340029,10.835
120039,48.021440,0.227918,340030,10.843
120039,48.021369,0.227816,340031,10.854
120039,48.021338,0.227737,340032,10.860
120039,48.021324,0.227654,340033,10.867
120039,48.021293,0.227433,340034,10.884
120039,48.021252,0.227223,340035,10.900
120039,48.021222,0.227105,340036,10.909
120039,48.021174,0.226963,340037,10.921
120039,48.021088,0.226769,340038,10.939
120039,48.020851,0.226259,340039,10.985
120039,48.020812,0.226172,340040,10.993
120039,48.020747,0.226113,340041,11.001
120039,48.020651,0.225895,340042,11.021
120039,48.020651,0.225895,350001,11.021
120039,48.020528,0.225617,350002,11.045
120039,48.020317,0.225143,350003,11.088
120039,48.020064,0.224599,350004,11.137
120039,48.019867,0.224177,350005,11.176
120039,48.019798,0.224023,350006,11.190
120039,48.019733,0.223882,350007,11.202
120039,48.019691,0.223788,350008,11.211
120039,48.019657,0.223716,350009,11.217
120039,48.019640,0.223678,350010,11.221
120039,48.019612,0.223614,350011,11.226
120039,48.019570,0.223525,350012,11.235
120039,48.019530,0.223435,350013,11.242
120039,48.019454,0.223263,350014,11.258
120039,48.019307,0.222931,350015,11.287
120039,48.019307,0.222931,360001,11.287
120039,48.019195,0.222674,360002,11.310
120039,48.019120,0.222508,360003,11.325
120039,48.018815,0.221833,360004,11.386
120039,48.018553,0.221246,360005,11.439
120039,48.018486,0.221081,360006,11.453
120039,48.018461,0.221016,360007,11.459
120039,48.018378,0.220804,360008,11.477
120039,48.018300,0.220604,360009,11.494
120039,48.017981,0.219736,360010,11.568
120039,48.017962,0.219683,360011,11.572
120039,48.017936,0.219612,360012,11.579
120039,48.017869,0.219426,360013,11.594
120039,48.017826,0.219307,360014,11.604
120039,48.017814,0.219272,360015,11.607
120039,48.017761,0.219124,360016,11.620
120039,48.017666,0.218860,360017,11.642
120039,48.017644,0.218801,360018,11.647
120039,48.017604,0.218719,360019,11.655
120039,48.017589,0.218669,360020,11.659
120039,48.017590,0.218662,360021,11.659
120039,48.017593,0.218651,360022,11.660
120039,48.017594,0.218640,360023,11.661
120039,48.017594,0.218632,360024,11.662
120039,48.017595,0.218624,360025,11.662
120039,48.017595,0.218615,360026,11.663
120039,48.017595,0.218604,360027,11.664
120039,48.017594,0.218599,360028,11.664
120039,48.017593,0.218592,360029,11.665
120039,48.017592,0.218584,360030,11.665
120039,48.017591,0.218577,360031,11.666
120039,48.017589,0.218571,360032,11.666
120039,48.017587,0.218564,360033,11.667
120039,48.017585,0.218559,360034,11.667
120039,48.017583,0.218552,360035,11.668
120039,48.017580,0.218547,360036,11.668
120039,48.017577,0.218540,360037,11.669
120039,48.017575,0.218535,360038,11.669
120039,48.017572,0.218531,360039,11.670
120039,48.017568,0.218525,360040,11.670
120039,48.017565,0.218521,360041,11.671
120039,48.017559,0.218513,360042,11.672
120039,48.017552,0.218507,360043,11.672
120039,48.017550,0.218504,360044,11.673
120039,48.017545,0.218500,360045,11.674
120039,48.017542,0.218498,360046,11.674
120039,48.017537,0.218495,360047,11.674
120039,48.017534,0.218494,360048,11.675
120039,48.017531,0.218491,360049,11.675
120039,48.017528,0.218490,360050,11.675
120039,48.017525,0.218489,360051,11.676
120039,48.017522,0.218489,360052,11.676
120039,48.017519,0.218488,360053,11.676
120039,48.017516,0.218488,360054,11.677
120039,48.017513,0.218487,360055,11.677
120039,48.017471,0.218356,360056,11.688
120039,48.017440,0.218234,360057,11.698
120039,48.017425,0.218162,360058,11.703
120039,48.017404,0.218082,360059,11.710
120039,48.017484,0.218007,360060,11.720
120039,48.017737,0.217770,360061,11.753
120040,48.017737,0.217770,10001,0.000
120040,48.017738,0.217768,10002,0.000
120040,48.017833,0.217677,10003,0.013
120040,48.017860,0.217679,10004,0.016
120040,48.017887,0.217703,10005,0.019
120040,48.017913,0.217764,10006,0.025
120040,48.017986,0.217934,10007,0.040
120040,48.018008,0.217988,10008,0.044
120040,48.017898,0.218093,10009,0.059
120040,48.017869,0.218136,10010,0.064
120040,48.017854,0.218159,10011,0.066
120040,48.017820,0.218209,10012,0.071
120040,48.017782,0.218268,10013,0.077
120040,48.017641,0.218435,10014,0.097
120040,48.017585,0.218489,10015,0.105
120040,48.017552,0.218507,10016,0.109
120040,48.017550,0.218504,10017,0.109
120040,48.017545,0.218500,10018,0.110
120040,48.017542,0.218498,10019,0.110
120040,48.017537,0.218495,10020,0.111
120040,48.017534,0.218494,10021,0.111
120040,48.017531,0.218491,10022,0.111
120040,48.017528,0.218490,10023,0.112
120040,48.017525,0.218489,10024,0.112
120040,48.017522,0.218489,10025,0.112
120040,48.017519,0.218488,10026,0.113
120040,48.017516,0.218488,10027,0.113
120040,48.017513,0.218487,10028,0.113
120040,48.017510,0.218487,10029,0.114
120040,48.017506,0.218487,10030,0.114
120040,48.017503,0.218487,10031,0.114
120040,48.017498,0.218487,10032,0.115
120040,48.017494,0.218488,10033,0.115
120040,48.017490,0.218489,10034,0.116
120040,48.017486,0.218489,10035,0.116
120040,48.017482,0.218491,10036,0.117
120040,48.017478,0.218493,10037,0.117
120040,48.017474,0.218495,10038,0.117
120040,48.017470,0.218497,10039,0.118
120040,48.017467,0.218499,10040,0.118
120040,48.017463,0.218502,10041,0.119
120040,48.017460,0.218505,10042,0.119
120040,48.017457,0.218508,10043,0.119
120040,48.017453,0.218512,10044,0.120
120040,48.017451,0.218515,10045,0.120
120040,48.017447,0.218519,10046,0.121
120040,48.017444,0.218523,10047,0.121
120040,48.017441,0.218527,10048,0.122
120040,48.017436,0.218535,10049,0.123
120040,48.017432,0.218545,10050,0.123
120040,48.017428,0.218552,10051,0.124
120040,48.017426,0.218560,10052,0.125
120040,48.017423,0.218569,10053,0.126
120040,48.017421,0.218578,10054,0.126
120040,48.017419,0.218586,10055,0.127
120040,48.017418,0.218595,10056,0.128
120040,48.017417,0.218605,10057,0.128
120040,48.017416,0.218613,10058,0.129
120040,48.017416,0.218625,10059,0.130
120040,48.017417,0.218635,10060,0.131
120040,48.017418,0.218645,10061,0.131
120040,48.017418,0.218649,10062,0.132
120040,48.017419,0.218654,10063,0.132
120040,48.017420,0.218659,10064,0.132
120040,48.017422,0.218667,10065,0.133
120040,48.017424,0.218675,10066,0.134
120040,48.017426,0.218681,10067,0.134
120040,48.017428,0.218687,10068,0.135
120040,48.017431,0.218693,10069,0.135
120040,48.017434,0.218699,10070,0.136
120040,48.017436,0.218704,10071,0.136
120040,48.017440,0.218711,10072,0.137
120040,48.017442,0.218715,10073,0.137
120040,48.017445,0.218719,10074,0.138
120040,48.017448,0.218723,10075,0.138
120040,48.017451,0.218727,10076,0.138
120040,48.017455,0.218730,10077,0.139
120040,48.017459,0.218734,10078,0.139
120040,48.017465,0.218739,10079,0.140
120040,48.017469,0.218742,10080,0.141
120040,48.017474,0.218746,10081,0.141
120040,48.017479,0.218747,10082,0.142
120040,48.017483,0.218749,10083,0.142
120040,48.017489,0.218752,10084,0.143
120040,48.017493,0.218753,10085,0.143
120040,48.017498,0.218753,10086,0.144
120040,48.017528,0.218774,10087,0.148
120040,48.017552,0.218796,10088,0.151
120040,48.017564,0.218811,10089,0.152
120040,48.017574,0.218828,10090,0.154
120040,48.017591,0.218860,10091,0.157
120040,48.017644,0.218961,10092,0.167
120040,48.017714,0.219095,10093,0.180
120040,48.017813,0.219325,10094,0.200
120040,48.017860,0.219433,10095,0.209
120040,48.017936,0.219612,10096,0.225
120040,48.017962,0.219683,10097,0.231
120040,48.017981,0.219736,10098,0.236
120040,48.018300,0.220604,10099,0.310
120040,48.018378,0.220804,10100,0.327
120040,48.018461,0.221016,10101,0.345
120040,48.018486,0.221081,10102,0.351
120040,48.018553,0.221246,10103,0.365
120040,48.018815,0.221833,10104,0.418
120040,48.019120,0.222508,10105,0.478
120040,48.019195,0.222674,10106,0.493
120040,48.019454,0.223263,10107,0.546
120040,48.019530,0.223435,10108,0.561
120040,48.019570,0.223525,10109,0.569
120040,48.019529,0.223614,10110,0.577
120040,48.019501,0.223672,10111,0.583
120040,48.019448,0.223748,10112,0.591
120040,48.019363,0.223803,10113,0.601
120040,48.019317,0.223831,10114,0.607
120040,48.019266,0.223845,10115,0.612
120040,48.018998,0.223825,10116,0.642
120040,48.018998,0.223825,20001,0.642
120040,48.018940,0.223821,20002,0.649
120040,48.018857,0.223836,20003,0.658
120040,48.018778,0.223876,20004,0.667
120040,48.018621,0.223976,20005,0.686
120040,48.018574,0.224015,20006,0.692
120040,48.018551,0.224063,20007,0.697
120040,48.018557,0.224139,20008,0.702
120040,48.018616,0.224498,20009,0.730
120040,48.018743,0.224927,20010,0.765
120040,48.018866,0.225314,20011,0.797
120040,48.019100,0.226004,20012,0.854
120040,48.019206,0.226351,20013,0.883
120040,48.019206,0.226351,30001,0.883
120040,48.019232,0.226436,30002,0.890
120040,48.019264,0.226588,30003,0.902
120040,48.019281,0.226696,30004,0.910
120040,48.019331,0.227021,30005,0.935
120040,48.019386,0.227515,30006,0.972
120040,48.019403,0.227667,30007,0.984
120040,48.019470,0.228259,30008,1.028
120040,48.019499,0.228529,30009,1.049
120040,48.019501,0.228819,30010,1.070
120040,48.019478,0.229088,30011,1.091
120040,48.019472,0.229132,30012,1.094
120040,48.019460,0.229194,30013,1.099
120040,48.019414,0.229442,30014,1.118
120040,48.019360,0.229660,30015,1.135
120040,48.019302,0.229809,30016,1.148
120040,48.019221,0.229974,30017,1.163
120040,48.019164,0.230070,30018,1.173
120040,48.019125,0.230136,30019,1.179
120040,48.019051,0.230241,30020,1.191
120040,48.018951,0.230359,30021,1.205
120040,48.018848,0.230459,30022,1.219
120040,48.018728,0.230555,30023,1.234
120040,48.018572,0.230632,30024,1.252
120040,48.018438,0.230679,30025,1.267
120040,48.018300,0.230713,30026,1.283
120040,48.018164,0.230713,30027,1.298
120040,48.018135,0.230712,30028,1.301
120040,48.018135,0.230712,40001,1.301
120040,48.017896,0.230700,40002,1.328
120040,48.017810,0.230696,40003,1.337
120040,48.017702,0.230694,40004,1.349
120040,48.016478,0.230650,40005,1.485
120040,48.016348,0.230654,40006,1.500
120040,48.016174,0.230659,40007,1.519
120040,48.015880,0.230682,40008,1.552
120040,48.015824,0.230670,40009,1.558
120040,48.015796,0.230663,40010,1.561
120040,48.015761,0.230654,40011,1.565
120040,48.015745,0.230650,40012,1.567
120040,48.015735,0.230626,40013,1.569
120040,48.015722,0.230608,40014,1.571
120040,48.015705,0.230595,40015,1.573
120040,48.015686,0.230591,40016,1.576
120040,48.015667,0.230593,40017,1.578
120040,48.015649,0.230603,40018,1.580
120040,48.015634,0.230620,40019,1.582
120040,48.015627,0.230635,40020,1.583
120040,48.015620,0.230651,40021,1.585
120040,48.015599,0.230667,40022,1.587
120040,48.015579,0.230681,40023,1.590
120040,48.015542,0.230705,40024,1.594
120040,48.015465,0.230636,40025,1.604
120040,48.015411,0.230173,40026,1.639
120040,48.015411,0.230173,50001,1.639
120040,48.015398,0.230054,50002,1.648
120040,48.015398,0.230002,50003,1.652
120040,48.015407,0.229950,50004,1.656
120040,48.015430,0.229924,50005,1.659
120040,48.015462,0.229907,50006,1.663
120040,48.015546,0.229885,50007,1.673
120040,48.015591,0.229872,50008,1.678
120040,48.015544,0.229332,50009,1.718
120040,48.015521,0.229086,50010,1.737
120040,48.015437,0.228123,50011,1.809
120040,48.015421,0.227944,50012,1.823
120040,48.015421,0.227944,60001,1.823
120040,48.015401,0.227726,60002,1.839
120040,48.015367,0.227397,60003,1.864
120040,48.015317,0.226764,60004,1.912
120040,48.015222,0.225987,60005,1.971
120040,48.015220,0.225975,60006,1.972
120040,48.015220,0.225975,70001,1.972
120040,48.015185,0.225716,70002,1.991
120040,48.015165,0.225611,70003,1.999
120040,48.015137,0.225447,70004,2.012
120040,48.014920,0.224244,70005,2.105
120040,48.014911,0.224192,70006,2.109
120040,48.014874,0.223987,70007,2.125
120040,48.014826,0.223745,70008,2.144
120040,48.014817,0.223697,70009,2.147
120040,48.014805,0.223630,70010,2.152
120040,48.014788,0.223533,70011,2.160
120040,48.014746,0.223291,70012,2.179
120040,48.014634,0.222715,70013,2.223
120040,48.014534,0.222206,70014,2.263
120040,48.014450,0.221826,70015,2.293
120040,48.014428,0.221724,70016,2.301
120040,48.014410,0.221644,70017,2.307
120040,48.014357,0.221497,70018,2.319
120040,48.014281,0.221572,70019,2.329
120040,48.014234,0.221618,70020,2.336
120040,48.013829,0.222011,70021,2.389
120040,48.013735,0.222106,70022,2.402
120040,48.013659,0.222173,70023,2.412
120040,48.013462,0.222362,70024,2.438
120040,48.013432,0.222391,70025,2.442
120040,48.013432,0.222391,80001,2.442
120040,48.013398,0.222424,80002,2.446
120040,48.013304,0.222514,80003,2.459
120040,48.012831,0.222968,80004,2.521
120040,48.012668,0.223135,80005,2.543
120040,48.012474,0.223333,80006,2.570
120040,48.012394,0.223414,80007,2.580
120040,48.012275,0.223533,80008,2.596
120040,48.012216,0.223592,80009,2.604
120040,48.012098,0.223706,80010,2.620
120040,48.012056,0.223747,80011,2.625
120040,48.012056,0.223747,90001,2.625
120040,48.011794,0.224004,90002,2.660
120040,48.011721,0.224074,90003,2.670
120040,48.011333,0.224456,90004,2.721
120040,48.011304,0.224485,90005,2.725
120040,48.011157,0.224626,90006,2.745
120040,48.010866,0.224905,90007,2.783
120040,48.010776,0.224994,90008,2.795
120040,48.010491,0.225278,90009,2.833
120040,48.010402,0.225359,90010,2.845
120040,48.010357,0.225401,90011,2.851
120040,48.010273,0.225478,90012,2.862
120040,48.010186,0.225563,90013,2.873
120040,48.010164,0.225584,90014,2.876
120040,48.010152,0.225597,90015,2.878
120040,48.010152,0.225597,100001,2.878
120040,48.010071,0.225677,100002,2.889
120040,48.009785,0.225966,100003,2.927
120040,48.009389,0.226368,100004,2.981
120040,48.009159,0.226633,100005,3.013
120040,48.009079,0.226767,100006,3.026
120040,48.009079,0.226767,110001,3.026
120040,48.009030,0.226848,110002,3.034
120040,48.009012,0.226879,110003,3.037
120040,48.008998,0.226898,110004,3.039
120040,48.008985,0.226884,110005,3.041
120040,48.008971,0.226874,110006,3.043
120040,48.008956,0.226869,110007,3.045
120040,48.008940,0.226869,110008,3.046
120040,48.008925,0.226875,110009,3.048
120040,48.008910,0.226887,110010,3.050
120040,48.008899,0.226902,110011,3.052
120040,48.008884,0.226881,110012,3.054
120040,48.008869,0.226860,110013,3.056
120040,48.008717,0.226624,110014,3.081
120040,48.008584,0.226414,110015,3.102
120040,48.008494,0.226261,110016,3.117
120040,48.008450,0.226184,110017,3.125
120040,48.007628,0.224644,110018,3.272
120040,48.007572,0.224537,110019,3.282
120040,48.007513,0.224428,110020,3.292
120040,48.007379,0.224182,110021,3.316
120040,48.007348,0.224126,110022,3.321
120040,48.007348,0.224126,120001,3.321
120040,48.007217,0.223886,120002,3.345
120040,48.007008,0.223492,120003,3.382
120040,48.006716,0.222944,120004,3.434
120040,48.006077,0.221769,120005,3.547
120040,48.005677,0.221003,120006,3.619
120040,48.005677,0.221003,130001,3.619
120040,48.005570,0.220798,130002,3.639
120040,48.005502,0.220676,130003,3.651
120040,48.005467,0.220574,130004,3.659
120040,48.005464,0.220483,130005,3.666
120040,48.005485,0.219304,130006,3.754
120040,48.005424,0.219332,130007,3.761
120040,48.004920,0.219560,130008,3.820
120040,48.004468,0.219766,130009,3.872
120040,48.004468,0.219766,140001,3.872
120040,48.003972,0.219992,140002,3.930
120040,48.003953,0.220001,140003,3.932
120040,48.003904,0.220023,140004,3.938
120040,48.003903,0.219958,140005,3.943
120040,48.003899,0.219732,140006,3.960
120040,48.003889,0.219137,140007,4.004
120040,48.003889,0.218585,140008,4.045
120040,48.003911,0.218061,140009,4.084
120040,48.003952,0.218048,140010,4.089
120040,48.003972,0.218042,140011,4.091
120040,48.005454,0.217800,140012,4.257
120040,48.005525,0.217789,140013,4.265
120040,48.005576,0.217780,140014,4.271
